공원명,위도,경도
기타 공원시설/가금5(소공원),37.01941905,127.8625451
기타 공원시설/가금6(소공원),37.0174418,127.8647586
기타 공원시설/금가3(소공원),37.04302299,127.9244423
기타 공원시설/금가4(소공원),37.242001,127.553401
기타 공원시설/금가5(소공원),37.250001,127.552001
기타 공원시설/노은2(소공원),37.0471909,127.7559099
기타 공원시설/수4(소공원),36.524101,127.581901
기타 공원시설/앙성1(소공원),37.440001,127.491201
기타 공원시설/앙성2(소공원),37.08914764,127.7999622
기타 공원시설/앙성3(소공원),37.08863902,127.8010243
기타 공원시설/앙성5(소공원),37.08731032,127.7991796
기타 공원시설/대소원14(소공원),36.581001,127.523701
새누리,35.121169,126.863672
기타 공원시설/대소원15(소공원),36.582001,127.523201
기타 공원시설/이류13(소공원),36.97767297,127.8192043
기타 공원시설/주덕10(신양1 소공원),36.582501,127.474701
110호공원,35.819646,127.114791
112호공원,35.818097,127.116827
109호공원,35.821066,127.114765
자전거공원,36.767622,127.604767
연병호선생역사공원,36.829748,127.620465
단지바우소공원2,36.795914,127.590835
단지바우소공원3,36.794675,127.590399
연제근공원,36.815624,127.609765
청호2소공원,38.19406699,128.6003163
영랑소공원,38.21380411,128.5941608
금호2소공원,38.20540562,128.5875131
교동소공원,38.2030371,128.5793203
중앙동재개발소공원1,38.2084167,128.5907082
중앙동재개발소공원2,38.2082016,128.5914281
어린이공원1,38.21113693,128.584934
어린이공원2,38.1993599,128.5359483
어린이공원3,38.2020495,128.5673435
어린이공원4,38.2006268,128.5692289
중산9길공원,35.8154669,127.1188881
중산2길공원,35.8158391,127.122184
화산네거리공원,35.8135667,127.121175
근영길공원,35.8171912,127.1247299
한두평공원,,
화산2구획제3공원,35.8195981,127.120609
매너머공원,35.8225512,127.1189326
111호공원,35.820225,127.117228
인정길공원,35.8194227,127.1195918
산월길공원,35.8184599,127.1220976
솔숲,37.604746,127.014971
동망봉,37.5838591,127.017073
맑은숲,37.62144056,127.0463288
화랑,37.608453,127.054559
매화,37.60011962,127.0207412
고암,37.599243,127.031027
천도제1공원,38.23028503,128.2119088
상남소공원,37.8670076,128.2605377
성북,37.600528,127.023636
오동,37.61087062,127.0406998
개운산,37.59741206,127.0257184
청량,37.604661,127.056385
모랫말,37.604825,127.032787
아름드리,37.610105,127.0359869
숭인,37.58287149,127.0178925
삼선,37.58323585,127.01039
범바위,37.585257,127.021534
꿈나라,37.580024,127.023018
배밭골,37.60812583,126.9986863
동산,37.606265,127.034528
밤골,37.607541,127.039921
햇살,37.605878,127.048602
향기,37.60920187,127.045461
동방,37.616598,127.043486
샛별,37.614016,127.064186
돌뫼,37.605054,127.052698
새소리,37.600751,127.025382
종암,37.600081,127.037198
솔향기,37.608108,127.021295
해맑은,37.608493,127.020925
한울,37.605709,127.013686
청량,,
중앙공원(북면 제2공원),38.12358121,128.2070815
원통 제1공원,38.11842825,128.2015242
원통공원(농공단지),38.11633805,128.2014614
3보양공원어린이,36.72817717,128.1078582
소공원1,36.62036831,128.165944
하리1어린이공원,36.73241685,128.1100685
2보양공원어린이,36.72817717,128.1078582
3보양공원어린이,36.72817717,128.1078582
소공원1,36.62036831,128.165944
모전5공원(철탑공원),36.5843525,128.184701
3보양공원어린이,36.72817717,128.1078582
모전5공원(철탑공원),36.5843525,128.184701
모전5-1공원(제일공원),36.5857778,128.1839975
모전1공원(개나리공원),36.5869501,128.1883339
모전2-1공원(장미공원),36.58447542,128.1893287
여중1공원,36.59701023,128.1884389
여중2공원,36.59382533,128.1897488
여중3공원,36.59382533,128.1897488
모전2-2공원,36.58454754,128.1854276
모전1-1공원,36.58447542,128.1893287
흥덕1공원,36.60490254,128.2022128
동부공원,36.6043513,128.2073881
흥덕2공원,36.60130525,128.2068661
장성농공단지소공원,37.1079003,128.9961331
시민공원,37.1770027,128.9863938
황지제1공원,37.1689609,128.9890054
황지제2공원,37.1706705,128.989702
화전제1공원,37.1813696,128.9763461
황지제3공원,37.176455,128.992131
상장제2공원,37.1626259,128.983054
상장제3공원,37.15901064,128.9824324
상장제4공원,37.15508645,128.9811067
화광제1공원,37.10090783,129.00901
절골제1공원,37.17591384,128.9789001
연화제3공원,37.17054796,129.0383113
삼수제1공원,37.18030403,128.9800547
소도제3공원,37.13292192,128.9720041
황지공원,37.17296116,128.9907134
위령공원,37.1750271,128.9958536
태백공원,37.1738802,128.9848177
남동공원,37.1097568,129.0367434
소도공원,37.13474507,128.9738519
국민안전체험테마파크,37.10402206,129.0406133
황지천생태하천공원,37.1714669,128.9924953
태백도시자연공원,37.12116583,129.0626072
동부공원,36.6043513,128.2073881
영신공원,36.59191787,128.2098736
하리1어린이공원,36.73241685,128.1100685
1보양공원어린이,36.7307669,128.1120423
2보양공원어린이,36.72817717,128.1078582
어린이공원20,34.74690747,126.472951
소공원48,34.742734,126.485067
역사공원42,34.761042,126.617375
마한문화공원2,34.894815,126.585053
수변공원49,34.74420087,126.4857066
수변공원38,34.79110103,126.687274
수변공원37,34.724471,126.5751888
둔포근린공원1,36.9226071,127.0417398
아산테크노벨리(1호공원)5,36.91988686,127.0612311
아산테크노벨리(2호공원)2,36.922003,127.051853
아산테크노벨리(3호공원)3,36.925417,127.051714
아산테크노벨리(4호공원)4,36.927361,127.056093
인주산업근린공원1 2,36.88226495,126.8786747
인주산업근린공원23,36.87466531,126.8843396
인주산업근린공원34,36.880487,126.867278
인주산업근린공원45,36.878048,126.868809
인주산업근린공원56,36.843719,126.868722
도고제1공원6,36.758996,126.887385
도고제9호공원9,36.75293112,126.8723836
도고제10호공원10,36.754926,126.871159
남산근린공원,36.7805962,126.995407
용화근린공원,36.78143874,126.9953846
용화택지개발제1근린공원,36.78037908,126.9967827
북수12호공원(중앙하이츠3차A 옆)13,36.7746053,127.0740512
북수13호공원(금호어울림A 옆)12,36.7711779,127.0679614
북수8호공원(아산등대교회앞)8,36.7721901,127.0654749
북수9호공원(디지털프라자옆)9,36.7746399,127.070853
수변공원,37.2681203,127.4605268
근린공원2,34.798217,126.6997755
근린공원21,34.743491,126.492746
근린공원35,34.71972271,126.5723884
근린공원1,34.80027914,126.6964496
근린공원7,34.76592366,126.4273639
근린공원9,34.76922796,126.4402176
근린공원10,34.77878691,126.452476
근린공원11,34.75684737,126.4510446
근린공원12,34.75973498,126.4549487
어린이공원53,34.74092516,126.4886339
어린이공원13,34.75619541,126.4535958
어린이공원14,34.75269408,126.4551435
어린이공원17,34.75171524,126.461415
어린이공원31,34.74233228,126.4838812
자구리공원,33.2434817,126.5690651
걸매생태공원,33.24998406,126.5550641
태평공원,33.2507065,126.5693611
큰엉공원,33.27335018,126.703712
표선공원,33.3253433,126.8393409
바당어린이공원,,126.5196963
오름어린이공원,33.2540636,126.5212307
화개,35.124099,126.856268
송이마당어린이공원,33.247958,126.5211139
설문대공원,33.258889,126.5157389
감귤길공원,33.2563579,126.5157941
해름소공원,35.12458406,128.9655055
옥천중앙공원,36.29490479,127.5727126
향수공원,36.307824,127.572675
금구1어린이공원,36.298855,127.569213
대천공원,36.290871,127.571189
장야공원,36.296172,127.575373
친수공원,36.317034,127.581794
지용문학공원,36.318138,127.584088
옥천선사공원,36.31569094,127.6102971
건진공원,36.25073427,127.365451
교죽공원,,
충의공원,,
오지공원,,
리문공원,,
햇살공원,,
곡성생활체육공원,,
묘천공원,,
옥과공원,,
심청마을1,,
심청마을2,,
심청마을3,,
운곡1,,
운곡2,,
문화공원1,35.27849869,127.3069465
헬스팜1,,
헬스팜2,,
침실습지,,
바람불이소공원1,37.17499834,128.996668
장군,36.67636768,127.3909576
80호소공원,36.62081035,127.3923225
청북,36.6590707,127.4794526
새동네,36.66092773,127.480171
중암,36.392771,127.291002
새싹,36.65322373,127.4857955
우암,36.64746842,127.4855313
덕암,36.65603461,127.4841803
새적굴공원,36.66275654,127.494817
사천공원,36.394954,127.284079
성모,36.405251,127.291187
소리,36.403111,127.291741
청율,36.402641,127.292538
삼정,36.403231,127.293386
솔미,36.395809,127.293775
효성,36.395152,127.294165
율봉,36.394548,127.293772
율량,36.394548,127.293772
왯골,36.395437,127.292411
역내,36.394806,127.292194
내수공원,36.725946,127.533489
북일공원,36.72162397,127.5390153
마산공원,36.425272,127.329591
산업공원,36.422933,127.324335
내수중앙공원,36.725811,127.539463
오창구룡공원,36.714878,127.412774
호죽2,36.413718,127.221769
봉명3공원(38호),36.396931,127.272878
제40호소공원,36.60070083,127.3903922
대왕암공원,35.49041849,129.435245
화정공원,35.295291,129.252257
꽃나루공원,35.291795,129.251287
새라공원,35.8332382,127.0570745
나라어린이공원,35.12699715,128.977816
사상공원,35.15932809,128.9934127
모라공원,35.18314619,128.9901196
인헌,37.475334,126.962545
충효,37.480969,126.941048
해바라기,37.461967,126.930214
영락,37.476781,126.943796
오성,37.467908,126.920805
미림,37.466517,126.935286
난우,37.48039993,126.913959
미성,37.477136,
약수,37.473131,126.912442
삼육,37.487922,126.934307
양산,37.473626,126.932549
합실,37.465079,126.927068
행운동,37.483375,126.959752
봉천,37.469221,126.964465
까치산,37.483056,126.960301
남태령제2,37.471931,126.982172
희망공원,37.48526546,126.7125196
백운공원,37.48227396,126.7030046
야시곡공원,35.19440956,128.9947142
곡상골공원,35.19158455,128.991146
고동바위공원,35.18844575,128.9903531
운수공원,35.18368761,129.0010106
모라백양공원,35.18218495,129.0020989
서당골공원,35.18122216,129.0005111
덕포공원,35.17843181,128.9875899
덕포체육공원,35.1781998,128.988959
덕포백양공원,35.17501124,128.9894109
창날공원,35.1639343,128.9857966
창신공원,35.15593183,129.0046703
양지1공원,35.15501383,129.0031006
양지2공원,35.15396082,129.0046521
주례백양공원,35.1554353,128.9983169
다솜공원,35.14922944,129.015796
새싹공원,35.14911595,129.014493
구덕공원,35.13945372,128.9908818
구학공원,35.1357429,128.9919641
장밭갓공원,35.12975263,128.9765663
절골공원,35.12810681,128.9799489
다온공원,35.12645931,128.9773642
보듬공원,35.12286627,128.9725006
도담공원,35.12397666,128.9679479
중동공원,35.84554799,128.6094321
고사평 동 공원,35.8380988,127.1088449
안터공원,35.8310213,127.1195074
전룡공원,35.8279464,127.116897
용두길공원,35.8271733,127.1134364
명당골공원,35.8262083,
서여울길공원,35.8361409,127.1111673
고사평 서 공원,35.8360718,127.1086221
서부공원,35.8342669,127.1130516
선수촌공원,35.834732,127.1191631
재뜸공원,35.826675,
노송공원,35.8244417,
오정공원,35.832944,127.062113
중산1길공원,35.8218159,127.1215045
덕천근린공원,35.217156,129.007427
덕천개발지구(휴공원),35.208668,129.012987
금곡근린공원,35.25942593,129.0161566
구포생태근린공원,35.194341,129.011065
백양숲공원,35.194642,129.014213
햇살,35.122109,126.859966
덕천소공원,35.213246,129.014132
만덕소공원,35.216408,129.033278
사기천소공원,35.214862,129.043906
거북소공원,35.197822,129.001932
와석소공원,35.235647,129.014981
희망공원,35.226661,129.009744
용호근린공원,35.8060667,127.1042889
효천지구 2호공원,35.8131273,127.1127286
바위백이공원,35.8172889,127.1001655
효천지구 1호공원,35.8008763,127.1074326
효열공원,35.8072423,127.0988836
솔바람공원,35.8066599,127.1000592
모롱지공원,35.8364307,127.1042469
서곡공원,35.8323567,127.1042469
문학대2공원,35.8296857,127.1067852
마전숲,35.8186976,127.1105922
서부제5공원,35.8296463,127.0971274
서부제4공원,35.8302219,127.0998085
문학대1공원,35.829399,127.1048977
천잠공원,35.8186603,127.0826965
상산공원,,
송정공원,35.797917,127.117363
약수공원,35.7970417,127.1210642
세내공원,35.7962612,127.1244695
모퉁이공원,35.7936774,127.1181687
곰솔나무길공원,35.8003451,127.1283624
안행구획제1공원,35.8020071,127.1293144
신안행로공원,35.7997895,127.1315427
삼천주공공원,35.7949163,127.1113202
재실구역,35.802149,
안행공원,35.8056861,127.1356054
이바디근린공원,35.8102667,127.1004139
사적공원(기존 도시자연공원),36.4645183,127.1160746
금학소공원,36.4415245,127.1196002
신금공원,36.4793175,127.1412376
한적골공원,36.4786422,127.1390102
우야공원,36.4791037,127.1534673
반포2근린공원,36.407259,127.242655
반포1근린공원,36.4047939,127.2494138
온전말3공원,36.3866193,127.2560068
아리솔공원245,35.558177,129.114513
초롱공원246,35.556684,129.112676
들샘공원247,35.556431,129.115905
금암공원1,36.274379,127.258814
공원2,36.258823,127.264483
공원9,36.263464,127.256211
공원3,36.26097988,127.256715
공원9,36.25994637,127.2558067
용수말2,36.256433,127.254284
공원11,36.258773,127.256551
대실공원2,36.2605239,127.2628527
두계공원4,36.27063069,127.2679978
뒷골공원5,36.27315664,127.2637409
대성공원1,36.2444082,127.2661654
공원5,36.252308,127.2683528
입암공원1,36.249119,127.270743
공원7,36.295087,127.242082
남선소공원1,36.302224,127.245717
공원4,36.296364,127.241932
엄사3호공원4,36.290372,127.238857
엄사공원6,36.28689201,127.2436942
엄사2호공원2,36.282911,127.238386
엄사4호공원5,36.28892298,127.237566
엄사5호공원6,36.287445,127.234159
엄사1호공원1,36.28786586,127.2398947
검상농공소공원,36.42760765,127.0763652
백미고을공원,36.4651867,127.1222966
미나리공원,36.46305024,127.122472
범양제1어린이공원,37.8209172,127.0499211
범양제2어린이공원,37.8215018,127.0522063
신도어린이공원,37.82511459,127.0409319
고읍제1어린이공원,37.7948428,127.0849688
고읍제2어린이공원,37.8006488,127.0786558
고읍제3어린이공원,37.80059963,127.0831238
동홍동공원,33.2656224,126.5627881
사계어린이공원,33.2498166,126.3217839
엉또공원,33.2683932,126.4995303
서건도공원,,
새  싹,37.582683,127.081315
묵  동,37.612574,127.078524
묵동소공원,37.615572,127.078098
묵1동소공원,37.611736,127.077666
코오롱하늘채앞소공원,37.57196989,127.0864508
금당,35.127677,126.883968
금호,35.129224,126.857342
달맞이,35.123794,126.859225
당산,35.123995,126.881616
살구,35.121028,126.882554
새롬,35.122905,126.868453
운리,35.12288931,126.864779
희망,35.123787,126.876195
금부,35.13463818,126.857351
풍금,35.13311005,126.8609482
상일,35.159544,126.865365
서광,35.157198,126.864612
유촌,35.16086468,126.8577838
극락,35.165255,126.858317
유덕,35.164624,126.862005
원마륵,35.144901,126.841092
백구,35.171703,126.858716
자미,35.171997,126.858773
너와두리작은공원2,36.767557,127.622489
화성소공원,36.814487,127.612412
미암소공원,36.795399,127.593119
미암공원,36.798462,127.590807
무지개공원,36.792873,127.583651
딩딩동공원,36.790824,127.575179
새싹공원,36.792773,127.578976
송산공원,36.79108769,127.580514
한울공원,36.788792,127.576563
대마산들공원,36.794033,127.582518
별천지공원,36.71608418,127.6374333
봉천생태하천공원,36.716618,127.638416
노암 소공원1,36.81687036,127.589269
노암 소공원2,36.819901,127.596346
노암근린공원,36.821209,127.593097
단군전공원,36.781391,127.582906
중산공원,35.8244568,127.121955
33호공원,35.8223775,127.1144353
신성공원,35.7909073,127.1344282
성지산공원,35.8023873,127.1233605
효자공원,35.8114018,127.1205917
완산공원,35.806914,127.144593
거마공원,35.7993167,127.1206625
그린공원,35.7951441,127.1201684
강변공원,35.799235,127.1108685
삼천공원,35.7874466,127.0983472
도내기샘공원,35.831765,127.1164415
서신길공원,35.8316585,127.114985
실개울공원,37.27160018,126.9469602
서일공원,35.8371335,127.1160695
마당재공원,35.8232785,127.162939
중동공원,35.8336739,127.0615388
는들공원,35.8335421,127.0659617
오공공원,35.8329444,127.0621134
정문공원,35.832906,127.064593
다가공원,35.8142259,127.1378552
선너머공원,35.810008,127.126525
만덕사지당간지주역사공원,35.215768,129.043395
수정근린공원,35.223098,129.006387
현충근린공원,35.22916373,129.0079962
명진근린공원,35.238961,129.009497
양달숲근린공원,35.244866,129.015053
화명근린공원,35.224411,129.014814
만덕근린공원,35.211951,129.042187
백양근린공원,35.2072432,129.0377955
어서각 공원(역1-2),36.51540014,127.2462159
초려 공원(역1-2),36.50306272,127.2559281
문화공원(문화1-1),36.50109974,127.26995
누리빛 문화공원(문화1-2),36.51162422,127.2436229
문화공원(문화1-3),36.5143613,127.2551302
호수공원(문화S-1),36.49881773,127.270076
금남체육공원,36.4635113,127.2866705
부강공원,36.52817882,127.3631938
침산공원(충령탑),36.59844026,127.2949071
수원지 공원,36.60725506,127.3000196
침산공원2,36.59982366,127.2878445
가락뜰 근린공원(근1-2),36.51969092,127.2384857
뜸이기뜰 근린공원(근1-3),36.51392625,127.2334711
솔뜰 근린공원(근1-5),36.51022868,127.2330759
참뜰 근린공원(근1-6),36.50414455,127.2365002
오가낭뜰 근린공원(근1-7),36.52262227,127.2486816
두루뜰 근린공원(근1-8),36.51898481,127.2471427
기쁨뜰 근린공원(근1-9),36.52125133,127.2626914
우람뜰 근린공원(근1-10),36.50758241,127.2527861
심곡공원,34.758292,127.646462
고인돌공원,34.768967,127.704392
화명중앙공원,35.23375209,129.008452
구포문화공원,35.20078111,129.0020931
화정근린공원,35.229995,129.011566
푸름샘 소공원(소1-1),36.51611724,127.2337813
솔숲 소공원(소1-2),36.50899459,127.2300403
마디꽃 수변공원(수1-1),36.49596224,127.2573155
?꽃 수변공원(수2-3),36.47313297,127.2544818
여울목 수변공원(수2-4),36.47624025,127.2594641
백제고분 공원(역2-2),36.47964324,127.2543424
제104호 어린이공원,37.315001,127.071201
항호공원,34.7474553,127.6563965
새터산공원3,36.275003,127.2514562
배골공원7,36.272754,127.2473883
세류문화공원,37.25804381,127.0073121
달누리,37.30076962,126.9517346
7호수변공원,37.25907052,126.9914515
물새공원,37.27638495,126.9457878
두레뜰공원,37.2721635,126.9436982
두레뜰공원,,
두물맞이공원,37.27087887,126.9405324
두물맞이공원,37.26973212,126.9410651
두물맞이공원,37.26920956,126.9411219
실개울공원,37.27201366,126.9470176
물빛찬공원,37.27261389,126.9515452
물빛찬공원,37.27212465,126.9510638
어울림공원,37.27313471,126.9562307
어울림공원,37.27203474,126.956803
물향기공원,37.26342721,126.9523898
물다미공원,37.25920994,126.951423
"팔달공원(장안/팔달/화서공원)",37.27823573,127.0100307
서호공원,37.27815566,126.9887875
예술공원,37.25939225,127.0364507
효원공원,37.26220584,127.0361837
청소년문화공원,37.27128534,127.0341532
숙지공원,37.28444541,126.9970726
비봉공원,36.248565,128.298321
용방소공원186,35.4276159,129.30788
종달공원187,35.409472,
토리공원188,35.407758,129.284172
한내공원189,35.409766,129.286838
보예공원190,35.409817,129.290532
겨루공원191,35.407716,129.287654
누림공원192,35.405908,129.286091
수련공원193,35.412742,129.277908
진이공원194,35.413788,129.283815
파랑새공원207,35.55500683,129.2608823
솔가지공원235,35.566731,129.126245
지석공원236,35.569283,129.111292
대암공원237,35.568056,129.110716
방천공원238,35.566708,129.114361
남천공원239,35.565585,129.112161
옥선공원240,35.561971,129.114595
도손공원241,35.561326,129.117198
마리공원242,35.560265,129.120216
매디공원243,35.559452,129.117971
한서공원244,35.559871,129.114036
한미어린이공원,37.4029781,126.9723333
은하수어린이공원,37.4012775,126.9517199
보은어린이공원,37.40236005,126.9548771
향기어린이공원,37.4021928,126.9740549
새마을어린이공원,37.4003442,126.9755824
인덕원어린이공원,37.3978088,126.978497
늘푸른어린이공원,37.3873255,126.9329073
정원어린이공원,37.3735236,126.9460431
청란어린이공원,37.40883142,126.895449
충훈어린이공원,37.40651554,126.8972101
석수어린이공원,37.4061222,126.9003226
골안공원,37.3773654,126.9363699
관악어린이공원,37.3949822,126.9456347
부흥어린이공원,37.3934045,126.9476279
희성어린이공원,37.3973554,126.9495044
미리내공원172,35.485889,129.302358
나래공원173,,
노을공원174,,
도란공원175,,
모이공원177,,
솔찬공원179,35.442196,129.305985
해련공원180,35.441369,129.309888
영남공원181,35.4384808,129.3058524
온덕공원182,35.4353551,129.311563
신경공원183,35.432422,129.306017
다한공원184,35.432892,129.3117406
신온공원185,35.429988,129.308678
정자공원,36.39473934,128.8009331
어린이공원,36.30639038,128.790195
어린이공원,36.23909644,128.8153045
입암공원,36.40072319,128.8023212
후죽공원,36.34985399,128.6959925
조문국소공원,36.28151728,128.6770713
중앙공원33,35.567063,129.246995
밤밭골공원34,35.569433,129.244629
주개네공원35,35.568222,129.242778
초록공원168,35.490412,
나슬공원169,35.485655,
눈솔공원170,35.486317,129.307121
도래공원171,35.483236,129.306837
울산대공원,35.530972,129.2939697
울산체육공원,35.53526659,129.2595309
울산하늘공원,35.47085304,129.1336801
구봉공원,36.3548946,128.6906327
노연공원,36.39123821,128.4297386
근린공원,36.23458311,128.7241016
창길공원,36.37790768,128.5829505
어린이공원,36.32482044,128.4947479
다문 어린이공원,37.487654,127.590288
삼산 어린이공원,37.42099823,127.770641
다문 어린이공원6,,
누리문화공원,37.27647038,126.9450191
권선1문화공원,37.25532774,126.972198
한림문화공원,37.23760102,127.0250249
10호문화공원,37.25298417,127.0312278
11호문화공원,37.25298444,127.0312257
14호문화공원,37.25854801,126.9923985
15호문화공원,37.2589472,126.9934722
달성공단(단지내)공원,35.738027,128.461757
다사공원,35.872408,128.463377
매곡공원,35.86238457,128.4697247
서재공원,35.875469,128.494095
용곡9공원,36.78168821,127.1368979
하늘소리공원,36.81040558,127.1026269
수피아공원,36.82145798,127.1014062
오빈15호 소공원,37.506861,127.479522
양근소공원(17호),37.498733,127.490655
병산1호 소공원,37.490122,127.466905
병산2호 소공원,37.488498,127.465275
병산3호 소공원,37.487683,127.464609
병산4호 소공원,37.486934,127.466693
양근소공원(19호),,
양서 소공원 7,,
공흥 양근공원,,
다문 소공원 5,,
용문4호 어린이공원,37.493259,127.599601
공흥 어린이공원,37.492399,127.507728
오빈10 어린이공원,37.506159,127.476345
오빈11 어린이공원,37.508745,127.479399
세천4호공원,35.875659,128.471537
중리공원,35.69400437,128.4457816
뫼비우스공원,35.699198,128.456374
아폴로공원,35.69916186,128.4593704
만유인력공원,35.70089276,128.4648819
풍차공원,35.69524769,128.4664772
자연에너지공원,35.69520929,128.4670399
에코트리공원,35.69155676,128.4512836
우주선공원,35.67414209,128.4555102
주거단지1호공원,35.65341016,128.4156405
주거단지2호공원,35.656741,128.414589
주거단지3호공원,35.65811501,128.418843
주거단지4호공원,35.65400661,128.4187538
목동 근린공원,37.88929843,127.549663
참전비 공원,37.825655,127.515879
호명호수공원,37.76576721,127.4590514
가평 체육공원,37.82542273,127.5069577
다목적 체육공원,37.80359897,127.3486057
설악 체육공원,37.68492277,127.4894802
하면 어린이공원,37.811145,127.350656
제4호 문화공원,37.809285,127.522118
가평 근린공원,37.82897059,127.5158536
탑동,37.27311789,126.9720697
권선늘푸른,37.24800774,127.0400804
오목호수공원,37.24815347,126.9648203
은하수공원,37.25632198,126.9936415
솔대,37.23641486,126.9817029
고색중보들,37.25004662,126.9875112
들바람,37.24072849,126.9783163
고렴,37.24070167,127.0291174
산울림공원,37.27700835,126.9381876
가온공원,37.27254431,126.9489339
호매실공원,37.2713297,126.9489032
매화공원,37.26887554,126.9495588
바람소리공원,37.27705532,126.9457828
사랑뜰공원,37.26389808,126.9585584
사랑뜰공원,37.26492402,126.9624048
마중공원,37.23994686,127.0189065
대부둑공원,37.25572712,126.9694069
105호 근린공원,37.23582137,126.975926
배다리공원,37.24029343,126.9850965
고색체육공원,37.24370905,126.9782807
오목천체육공원,37.24740064,126.970053
당수체육공원,37.29290085,126.9433637
1호체육공원,37.27629039,126.9483114
글모둠문화공원,37.26641239,126.9579934
정자,37.29766409,126.9883063
일월,37.29012545,126.9702049
퉁소바위,37.29797842,127.0316253
밤밭,37.30391689,126.964289
샘내,37.29576471,126.9819051
노송,37.31448315,126.9873932
광교,37.30150454,127.0312636
밤밭청개구리,37.30745789,126.9705906
지지대공원,37.32506692,126.9859463
효행공원,37.32160359,126.9881266
정자문화공원,37.3095764,126.9864004
새싹문화공원,37.30660898,127.0080955
104호수변공원,37.31278844,126.982227
천천3,37.29073825,126.986498
여기산,37.28081077,126.9799827
올림픽,37.26147267,127.0285798
구운,37.27849556,126.976192
권선중앙,37.25115331,127.0310151
권선,37.24950072,127.0234851
오목천,37.24105541,126.973141
도래공원,37.73051234,126.7633962
역사공원 6호,37.734479,126.718652
라온공원,37.731203,126.768011
메아리공원,37.727268,126.756256
오름공원,37.708291,126.737316
짚풀공원,37.71410032,126.7557343
세모뜰공원,37.73119233,126.7331546
여울공원,37.728359,126.762352
해마루공원,37.725303,126.762119
운정호수공원,37.710801,126.759979
빛오름공원,37.72338983,126.7563252
운정건강공원 1호,37.715283,126.761163
운정건강공원 2호,37.71548133,126.7419858
선유5-1어린이공원,37.71972118,126.744538
법원소공원1,37.84668788,126.8002047
법원소공원2,37.84999834,126.8681473
법원소공원3,37.84838028,126.865293
법원어린이공원,37.84899344,126.8668439
달 내,37.6427555,127.0352756
봉일천어린이공원1,37.84898703,126.8668427
수변공원5호,37.74443505,126.8136671
수변공원6호,37.70999172,126.7603905
금신공원,37.73278775,126.767522
동막골어린이공원,37.35254203,126.9464639
당너머어린이공원,37.35171621,126.9434989
당말어린이공원,37.33484458,126.9310312
효자어린이공원,37.316043,126.9174341
산울림어린이공원,37.33072985,126.9148601
여서공원,34.747647,127.703865
거북선공원,34.761328,127.666804
강남정공원,34.71603433,127.7499039
백초공원,34.724996,127.746959
진두공원,34.722828,127.749277
상포공원,34.720356,127.754561
동백공원,34.717332,127.754061
청솔공원,34.718251,127.756858
진모공원,34.715264,127.757061
한산공원(구봉산),34.73806986,127.7140619
양지공원,34.771326,127.703318
평지공원,34.76876282,127.7051295
둥둥재공원,34.754911,127.693117
코아루공원,34.753622,127.694861
송골공원,37.72274017,126.709819
교하중앙공원,37.72393394,126.7170032
노을빛공원,37.72942463,126.7152103
다율공원,37.730227,126.721221
문발공원,37.7201086,126.7049832
달맞이공원,37.720262,126.707157
솔내음공원,37.724929,126.714585
양지말공원,37.71864187,126.721489
해돋이공원,37.726008,126.719319
물푸레공원,37.73404116,126.7202412
노을빛어린이공원,37.728097,126.708461
문발어린이공원,37.725414,126.706205
두일어린이공원,37.718859,126.709871
연등공원,34.754711,127.727615
제일공원,34.732555,127.716041
행복공원,34.733913,127.714443
녹색공원,34.7338711,127.715514
국화공원,34.734385,127.717231
구봉공원,34.735713,127.716029
들꽃공원,34.756705,127.717636
왕심천공원,34.770061,127.697447
석교공원,34.768968,127.699928
호암공원,34.765458,127.705559
고락공원,34.764384,127.703786
소정공원,34.762249,127.706229
사벽공원,34.765202,127.667957
건천공원,34.764515,127.667533
여선공원,34.767045,127.652921
도원공원,34.764424,127.651681
용성공원,34.773836,127.653634
돌산공원,34.686832,127.785651
여문공원,34.752261,127.702704
허문공원,34.749747,127.694715
텃골공원,34.752455,127.708836
여명공원,34.750382,127.708896
봉두공원,34.831555,127.5804819
세종공원,34.755149,127.696008
원앙공원,34.756925,127.701997
흥화뒤뜰공원,34.751775,127.697391
흥화공원,34.750929,127.698574
현대공원,34.748136,127.695341
대치공원,34.746547,127.698965
금당공원,34.95062088,127.5255266
버드네공원,34.94655493,127.5277615
왕지공원,34.95493679,127.5343269
대석공원,34.94750376,127.5237161
제일공원,34.94522332,127.523784
남부공원,34.94525881,127.5259515
매동공원,34.94483469,127.5304973
수매골공원,34.95686031,127.5328598
율촌3공원,34.89141447,127.5775943
호반4공원,34.93862843,127.529416
연향3근린공원,34.93796063,127.5109194
가곡5공원,34.98695609,127.4870462
가곡6공원,34.98513254,127.4864791
덕월공원,34.93155278,127.4893278
인안1공원,34.88980331,127.499618
매곡공원,34.9661458,127.4795868
연향3어린이공원,34.93383182,127.515411
19공원,34.90253744,127.5720664
왕운공원,34.97400326,127.5251184
범암1공원,34.97391759,127.5262688
범암2공원,34.97251993,127.5261674
70공원,34.97241377,127.5243719
74공원,34.9653912,127.5289678
75공원,34.96646845,127.5324769
운곡1공원,34.97042131,127.5266284
운곡2공원,34.96862622,127.5240104
가곡7공원,34.98291854,127.4851436
신방문화공원,36.77441534,127.1307313
삼은공원,36.88805834,127.159965
신기안동네공원,34.97555978,127.4802283
신기공원,34.97454492,127.4832355
